cut_month,num_product,disbursement_date,end_date,days_past_due,loan_term,amortization,loan_amount,interest_rate,installment_amount,outstanding_balance,agency_code,agency_name,product_code,product_name
202406,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,5451,30,Missisauga,2,General
202407,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,5338,30,Missisauga,2,General
202408,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,5224,30,Missisauga,2,General
202409,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,5110,30,Missisauga,2,General
202410,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4994,30,Missisauga,2,General
202411,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4879,30,Missisauga,2,General
202412,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4762,30,Missisauga,2,General
202501,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4644,30,Missisauga,2,General
202502,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4526,30,Missisauga,2,General
202503,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4407,30,Missisauga,2,General
202504,1731,30/12/2022,30/12/2027,0,60,30,7360,0.08,149.2343,4287,30,Missisauga,2,General
202412,1732,17/12/2024,17/12/2029,0,60,30,7970,0.09,165.4441,7970,10,Toronto,3,Taxes loan
202501,1732,17/12/2024,17/12/2029,0,60,30,7970,0.09,165.4441,7864,10,Toronto,3,Taxes loan
202502,1732,17/12/2024,17/12/2029,0,60,30,7970,0.09,165.4441,7757,10,Toronto,3,Taxes loan
202503,1732,17/12/2024,17/12/2029,0,60,30,7970,0.09,165.4441,7650,10,Toronto,3,Taxes loan
202504,1732,17/12/2024,17/12/2029,0,60,30,7970,0.09,165.4441,7542,10,Toronto,3,Taxes loan
202410,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,7220,50,Whitby,1,Education
202411,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,6631,50,Whitby,1,Education
202412,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,6041,50,Whitby,1,Education
202501,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,5448,50,Whitby,1,Education
202502,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,4853,50,Whitby,1,Education
202503,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,4255,50,Whitby,1,Education
202504,1733,25/10/2024,25/10/2025,0,12,30,7220,0.05,618.086,3655,50,Whitby,1,Education
202301,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,3500,40,Pickering,4,Travel
202302,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,3367,40,Pickering,4,Travel
202303,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,3234,40,Pickering,4,Travel
202304,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,3099,40,Pickering,4,Travel
202305,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2963,40,Pickering,4,Travel
202306,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2827,40,Pickering,4,Travel
202307,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2689,40,Pickering,4,Travel
202308,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2550,40,Pickering,4,Travel
202309,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2409,40,Pickering,4,Travel
202310,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2268,40,Pickering,4,Travel
202311,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,2125,40,Pickering,4,Travel
202312,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1982,40,Pickering,4,Travel
202401,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1837,40,Pickering,4,Travel
202402,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1690,40,Pickering,4,Travel
202403,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1543,40,Pickering,4,Travel
202404,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1394,40,Pickering,4,Travel
202405,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1244,40,Pickering,4,Travel
202406,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,1093,40,Pickering,4,Travel
202407,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,941,40,Pickering,4,Travel
202408,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,787,40,Pickering,4,Travel
202409,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,632,40,Pickering,4,Travel
202410,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,476,40,Pickering,4,Travel
202411,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,319,40,Pickering,4,Travel
202412,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,160,40,Pickering,4,Travel
202501,1734,22/01/2023,22/01/2025,0,24,30,3500,0.1,161.5072,0,40,Pickering,4,Travel
202503,1735,16/03/2025,16/03/2029,0,48,30,3960,0.08,96.6752,3960,30,Missisauga,2,General
202504,1735,16/03/2025,16/03/2029,0,48,30,3960,0.08,96.6752,3889,30,Missisauga,2,General
202410,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5630,30,Missisauga,1,Education
202411,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5547,30,Missisauga,1,Education
202412,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5464,30,Missisauga,1,Education
202501,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5380,30,Missisauga,1,Education
202502,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5296,30,Missisauga,1,Education
202503,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5212,30,Missisauga,1,Education
202504,1736,14/10/2024,14/10/2029,0,60,30,5630,0.05,106.245,5128,30,Missisauga,1,Education
202301,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,530,30,Missisauga,2,General
202302,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,522,30,Missisauga,2,General
202303,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,515,30,Missisauga,2,General
202304,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,508,30,Missisauga,2,General
202305,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,500,30,Missisauga,2,General
202306,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,493,30,Missisauga,2,General
202307,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,485,30,Missisauga,2,General
202308,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,478,30,Missisauga,2,General
202309,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,470,30,Missisauga,2,General
202310,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,463,30,Missisauga,2,General
202311,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,455,30,Missisauga,2,General
202312,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,447,30,Missisauga,2,General
202401,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,440,30,Missisauga,2,General
202402,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,432,30,Missisauga,2,General
202403,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,424,30,Missisauga,2,General
202404,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,416,30,Missisauga,2,General
202405,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,408,30,Missisauga,2,General
202406,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,400,30,Missisauga,2,General
202407,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,392,30,Missisauga,2,General
202408,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,384,30,Missisauga,2,General
202409,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,376,30,Missisauga,2,General
202410,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,367,30,Missisauga,2,General
202411,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,359,30,Missisauga,2,General
202412,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,351,30,Missisauga,2,General
202501,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,342,30,Missisauga,2,General
202502,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,334,30,Missisauga,2,General
202503,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,325,30,Missisauga,2,General
202504,1737,13/01/2023,13/01/2028,0,60,30,530,0.08,10.7465,317,30,Missisauga,2,General
202411,1738,22/11/2024,22/11/2025,0,12,30,640,0.08,55.6726,640,20,North York,2,General
202412,1738,22/11/2024,22/11/2025,0,12,30,640,0.08,55.6726,588,20,North York,2,General
202501,1738,22/11/2024,22/11/2025,0,12,30,640,0.08,55.6726,536,20,North York,2,General
202502,1738,22/11/2024,22/11/2025,0,12,30,640,0.08,55.6726,484,20,North York,2,General
202503,1738,22/11/2024,22/11/2025,0,12,30,640,0.08,55.6726,432,20,North York,2,General
202504,1738,22/11/2024,22/11/2025,0,12,30,640,0.08,55.6726,379,20,North York,2,General
202208,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3990,30,Missisauga,2,General
202209,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3919,30,Missisauga,2,General
202210,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3847,30,Missisauga,2,General
202211,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3776,30,Missisauga,2,General
202212,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3703,30,Missisauga,2,General
202301,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3631,30,Missisauga,2,General
202302,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3558,30,Missisauga,2,General
202303,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3484,30,Missisauga,2,General
202304,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3410,30,Missisauga,2,General
202305,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3335,30,Missisauga,2,General
202306,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3260,30,Missisauga,2,General
202307,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3184,30,Missisauga,2,General
202308,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3108,30,Missisauga,2,General
202309,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,3031,30,Missisauga,2,General
202310,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2954,30,Missisauga,2,General
202311,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2876,30,Missisauga,2,General
202312,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2798,30,Missisauga,2,General
202401,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2719,30,Missisauga,2,General
202402,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2640,30,Missisauga,2,General
202403,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2560,30,Missisauga,2,General
202404,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2480,30,Missisauga,2,General
202405,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2399,30,Missisauga,2,General
202406,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2318,30,Missisauga,2,General
202407,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2236,30,Missisauga,2,General
202408,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2153,30,Missisauga,2,General
202409,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,2070,30,Missisauga,2,General
202410,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1987,30,Missisauga,2,General
202411,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1902,30,Missisauga,2,General
202412,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1818,30,Missisauga,2,General
202501,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1732,30,Missisauga,2,General
202502,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1647,30,Missisauga,2,General
202503,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1560,30,Missisauga,2,General
202504,1739,16/08/2022,16/08/2026,0,48,30,3990,0.08,97.4076,1473,30,Missisauga,2,General
202306,1740,15/06/2023,15/06/2027,0,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202307,1740,15/06/2023,15/06/2027,15,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202308,1740,15/06/2023,15/06/2027,45,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202309,1740,15/06/2023,15/06/2027,75,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202310,1740,15/06/2023,15/06/2027,105,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202311,1740,15/06/2023,15/06/2027,135,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202312,1740,15/06/2023,15/06/2027,165,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202401,1740,15/06/2023,15/06/2027,195,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202402,1740,15/06/2023,15/06/2027,225,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202403,1740,15/06/2023,15/06/2027,255,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202404,1740,15/06/2023,15/06/2027,285,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202405,1740,15/06/2023,15/06/2027,315,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202406,1740,15/06/2023,15/06/2027,345,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202407,1740,15/06/2023,15/06/2027,375,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202408,1740,15/06/2023,15/06/2027,405,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202409,1740,15/06/2023,15/06/2027,435,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202410,1740,15/06/2023,15/06/2027,465,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202411,1740,15/06/2023,15/06/2027,495,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202412,1740,15/06/2023,15/06/2027,525,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202501,1740,15/06/2023,15/06/2027,555,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202502,1740,15/06/2023,15/06/2027,585,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202503,1740,15/06/2023,15/06/2027,615,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202504,1740,15/06/2023,15/06/2027,645,48,30,9560,0.05,220.16,9560,20,North York,1,Education
202403,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1610,30,Missisauga,3,Taxes loan
202404,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1588,30,Missisauga,3,Taxes loan
202405,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1567,30,Missisauga,3,Taxes loan
202406,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1545,30,Missisauga,3,Taxes loan
202407,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1523,30,Missisauga,3,Taxes loan
202408,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1501,30,Missisauga,3,Taxes loan
202409,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1479,30,Missisauga,3,Taxes loan
202410,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1457,30,Missisauga,3,Taxes loan
202411,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1434,30,Missisauga,3,Taxes loan
202412,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1412,30,Missisauga,3,Taxes loan
202501,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1389,30,Missisauga,3,Taxes loan
202502,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1366,30,Missisauga,3,Taxes loan
202503,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1343,30,Missisauga,3,Taxes loan
202504,1741,19/03/2024,19/03/2029,0,60,30,1610,0.09,33.421,1319,30,Missisauga,3,Taxes loan
202202,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,3410,40,Pickering,1,Education
202203,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,3132,40,Pickering,1,Education
202204,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,2853,40,Pickering,1,Education
202205,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,2573,40,Pickering,1,Education
202206,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,2292,40,Pickering,1,Education
202207,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,2009,40,Pickering,1,Education
202208,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,1726,40,Pickering,1,Education
202209,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,1441,40,Pickering,1,Education
202210,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,1155,40,Pickering,1,Education
202211,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,868,40,Pickering,1,Education
202212,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,580,40,Pickering,1,Education
202301,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,290,40,Pickering,1,Education
202302,1742,23/02/2022,23/02/2023,0,12,30,3410,0.05,291.9215,0,40,Pickering,1,Education
202303,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,7330,20,North York,2,General
202304,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,7047,20,North York,2,General
202305,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,6762,20,North York,2,General
202306,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,6476,20,North York,2,General
202307,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,6188,20,North York,2,General
202308,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,5897,20,North York,2,General
202309,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,5605,20,North York,2,General
202310,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,5311,20,North York,2,General
202311,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,5015,20,North York,2,General
202312,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,4717,20,North York,2,General
202401,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,4417,20,North York,2,General
202402,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,4115,20,North York,2,General
202403,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,3811,20,North York,2,General
202404,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,3504,20,North York,2,General
202405,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,3196,20,North York,2,General
202406,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,2886,20,North York,2,General
202407,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,2574,20,North York,2,General
202408,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,2259,20,North York,2,General
202409,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,1943,20,North York,2,General
202410,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,1624,20,North York,2,General
202411,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,1304,20,North York,2,General
202412,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,981,20,North York,2,General
202501,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,656,20,North York,2,General
202502,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,329,20,North York,2,General
202503,1743,19/03/2023,19/03/2025,0,24,30,7330,0.08,331.516,0,20,North York,2,General
202304,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,6230,10,Toronto,1,Education
202305,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,6138,10,Toronto,1,Education
202306,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,6046,10,Toronto,1,Education
202307,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5954,10,Toronto,1,Education
202308,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5861,10,Toronto,1,Education
202309,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5768,10,Toronto,1,Education
202310,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5674,10,Toronto,1,Education
202311,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5580,10,Toronto,1,Education
202312,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5486,10,Toronto,1,Education
202401,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5391,10,Toronto,1,Education
202402,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5296,10,Toronto,1,Education
202403,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5201,10,Toronto,1,Education
202404,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5105,10,Toronto,1,Education
202405,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,5008,10,Toronto,1,Education
202406,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4912,10,Toronto,1,Education
202407,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4815,10,Toronto,1,Education
202408,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4717,10,Toronto,1,Education
202409,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4619,10,Toronto,1,Education
202410,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4521,10,Toronto,1,Education
202411,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4422,10,Toronto,1,Education
202412,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4323,10,Toronto,1,Education
202501,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4223,10,Toronto,1,Education
202502,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4123,10,Toronto,1,Education
202503,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,4023,10,Toronto,1,Education
202504,1744,24/04/2023,24/04/2028,0,60,30,6230,0.05,117.5678,3922,10,Toronto,1,Education
202312,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,3610,10,Toronto,2,General
202401,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,3320,10,Toronto,2,General
202402,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,3028,10,Toronto,2,General
202403,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,2734,10,Toronto,2,General
202404,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,2438,10,Toronto,2,General
202405,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,2140,10,Toronto,2,General
202406,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,1840,10,Toronto,2,General
202407,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,1539,10,Toronto,2,General
202408,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,1235,10,Toronto,2,General
202409,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,929,10,Toronto,2,General
202410,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,621,10,Toronto,2,General
202411,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,311,10,Toronto,2,General
202412,1745,30/12/2023,30/12/2024,0,12,30,3610,0.08,314.0282,0,10,Toronto,2,General
202409,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,6530,40,Pickering,2,General
202410,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,6278,40,Pickering,2,General
202411,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,6024,40,Pickering,2,General
202412,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,5769,40,Pickering,2,General
202501,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,5512,40,Pickering,2,General
202502,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,5254,40,Pickering,2,General
202503,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,4993,40,Pickering,2,General
202504,1746,13/09/2024,13/09/2026,0,24,30,6530,0.08,295.3342,4731,40,Pickering,2,General
202203,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2990,10,Toronto,2,General
202204,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2936,10,Toronto,2,General
202205,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2883,10,Toronto,2,General
202206,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2829,10,Toronto,2,General
202207,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2775,10,Toronto,2,General
202208,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2721,10,Toronto,2,General
202209,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2666,10,Toronto,2,General
202210,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2611,10,Toronto,2,General
202211,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2555,10,Toronto,2,General
202212,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2499,10,Toronto,2,General
202301,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2443,10,Toronto,2,General
202302,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2386,10,Toronto,2,General
202303,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2329,10,Toronto,2,General
202304,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2271,10,Toronto,2,General
202305,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2214,10,Toronto,2,General
202306,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2155,10,Toronto,2,General
202307,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2097,10,Toronto,2,General
202308,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,2038,10,Toronto,2,General
202309,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,1978,10,Toronto,2,General
202310,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,1918,10,Toronto,2,General
202311,1747,26/03/2022,26/03/2026,0,48,30,2990,0.08,72.9946,1858,10,Toronto,2,General
