cut_month,disbursement_month,loan_term,interest_rate,agency_code,agency_name,product_code,product_name,credit_status,loan_amount,loan_amount_count,outstanding_balance,count_records
202410,202308,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3684,1
202410,202308,60,0.08,10,Toronto,2,General,Excellent,0,0,15770,3
202410,202308,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1408,1
202410,202308,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,4902,1
202410,202308,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2117,1
202410,202309,12,0.09,40,Pickering,3,Taxes loan,Bad debt,0,0,6679,1
202410,202309,24,0.05,20,North York,1,Education,Excellent,0,0,404,1
202410,202309,24,0.08,10,Toronto,2,General,Doubtful 51-60,0,0,2132,1
202410,202309,24,0.08,10,Toronto,2,General,Excellent,0,0,745,1
202410,202309,24,0.08,30,Missisauga,2,General,Excellent,0,0,2849,1
202410,202309,24,0.08,40,Pickering,2,General,Excellent,0,0,3261,1
202410,202309,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,1470,1
202410,202309,24,0.1,20,North York,4,Travel,Excellent,0,0,444,1
202410,202309,36,0.08,30,Missisauga,2,General,Excellent,0,0,3717,1
202410,202309,36,0.08,50,Whitby,2,General,Excellent,0,0,2677,1
202410,202309,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,5965,1
202410,202309,48,0.05,20,North York,1,Education,Excellent,0,0,6864,1
202410,202309,48,0.05,50,Whitby,1,Education,Excellent,0,0,1549,1
202410,202309,48,0.08,20,North York,2,General,Excellent,0,0,9519,2
202410,202309,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,2290,1
202410,202309,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5352,1
202410,202309,60,0.05,30,Missisauga,1,Education,Excellent,0,0,12799,2
202410,202309,60,0.05,50,Whitby,1,Education,Excellent,0,0,3585,1
202410,202309,60,0.08,10,Toronto,2,General,Excellent,0,0,4633,1
202410,202309,60,0.08,20,North York,2,General,Excellent,0,0,2080,1
202410,202309,60,0.08,50,Whitby,2,General,Excellent,0,0,7236,1
202410,202309,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,8032,2
202410,202309,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,8073,1
202410,202310,12,0.05,30,Missisauga,1,Education,Excellent,0,0,0,1
202410,202310,12,0.05,40,Pickering,1,Education,Excellent,0,0,0,1
202410,202310,12,0.08,10,Toronto,2,General,Excellent,0,0,0,3
202410,202310,12,0.08,40,Pickering,2,General,Excellent,0,0,0,1
202410,202310,12,0.08,50,Whitby,2,General,Excellent,0,0,0,1
202410,202310,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,0,1
202410,202310,24,0.05,30,Missisauga,1,Education,Excellent,0,0,302,1
202410,202310,24,0.08,10,Toronto,2,General,Excellent,0,0,2100,1
202410,202310,24,0.08,30,Missisauga,2,General,Excellent,0,0,3629,1
202410,202310,24,0.08,40,Pickering,2,General,Excellent,0,0,4642,1
202410,202310,24,0.08,50,Whitby,2,General,Excellent,0,0,3566,1
202410,202310,36,0.05,10,Toronto,1,Education,Excellent,0,0,3675,1
202410,202310,36,0.05,30,Missisauga,1,Education,Excellent,0,0,5007,1
202410,202310,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2881,1
202410,202310,36,0.1,20,North York,4,Travel,Excellent,0,0,5705,1
202410,202310,48,0.08,30,Missisauga,2,General,Bad debt,0,0,4076,1
202410,202310,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,6456,1
202410,202310,60,0.05,10,Toronto,1,Education,Excellent,0,0,7801,1
202410,202310,60,0.08,10,Toronto,2,General,Excellent,0,0,1661,1
202410,202310,60,0.08,50,Whitby,2,General,Excellent,0,0,7973,1
202410,202310,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4871,1
202410,202310,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2802,1
202410,202311,12,0.05,30,Missisauga,1,Education,Excellent,0,0,1072,2
202410,202311,12,0.08,50,Whitby,2,General,Bad debt,0,0,9260,1
202410,202311,24,0.05,10,Toronto,1,Education,Excellent,0,0,3468,1
202410,202311,24,0.05,20,North York,1,Education,Excellent,0,0,1213,1
202410,202311,24,0.08,40,Pickering,2,General,Excellent,0,0,5597,1
202410,202311,24,0.08,50,Whitby,2,General,Excellent,0,0,4805,1
202410,202311,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,8456,3
202410,202311,36,0.05,10,Toronto,1,Education,Excellent,0,0,4225,1
202410,202311,36,0.05,50,Whitby,1,Education,Excellent,0,0,4381,1
202410,202311,36,0.08,30,Missisauga,2,General,Excellent,0,0,5266,1
202410,202311,36,0.08,50,Whitby,2,General,Excellent,0,0,477,1
202410,202311,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6386,1
202410,202311,48,0.08,40,Pickering,2,General,Excellent,0,0,1684,1
202410,202311,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,8006,1
202410,202311,48,0.09,20,North York,3,Taxes loan,Bad debt,0,0,2490,1
202410,202311,48,0.09,50,Whitby,3,Taxes loan,Bad debt,0,0,8391,1
202410,202311,60,0.08,20,North York,2,General,Excellent,0,0,6905,1
202410,202311,60,0.08,30,Missisauga,2,General,Excellent,0,0,7818,1
202410,202311,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5749,1
202410,202311,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,5150,1
202410,202312,12,0.05,10,Toronto,1,Education,Excellent,0,0,939,1
202410,202312,12,0.05,40,Pickering,1,Education,Excellent,0,0,1567,1
202410,202312,12,0.08,40,Pickering,2,General,Excellent,0,0,173,1
202410,202312,12,0.08,50,Whitby,2,General,Excellent,0,0,1233,1
202410,202312,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1499,1
202410,202312,24,0.05,30,Missisauga,1,Education,Excellent,0,0,3072,1
202410,202312,24,0.05,40,Pickering,1,Education,Excellent,0,0,5882,1
202410,202312,24,0.08,50,Whitby,2,General,Excellent,0,0,2030,1
202410,202312,24,0.1,40,Pickering,4,Travel,Excellent,0,0,5199,1
202410,202312,36,0.05,40,Pickering,1,Education,Excellent,0,0,4864,1
202410,202312,36,0.05,50,Whitby,1,Education,Excellent,0,0,11652,2
202410,202312,36,0.08,10,Toronto,2,General,Excellent,0,0,5660,1
202410,202312,36,0.08,40,Pickering,2,General,Excellent,0,0,2132,1
202410,202312,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,8457,1
202410,202312,48,0.05,40,Pickering,1,Education,Regular,0,0,3248,1
202410,202312,48,0.05,50,Whitby,1,Education,Excellent,0,0,4967,1
202410,202312,48,0.08,20,North York,2,General,Excellent,0,0,6136,1
202410,202312,48,0.08,40,Pickering,2,General,Excellent,0,0,5670,1
202410,202312,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3690,1
202410,202312,60,0.05,30,Missisauga,1,Education,Excellent,0,0,16993,4
202410,202312,60,0.05,40,Pickering,1,Education,Excellent,0,0,4089,1
202410,202312,60,0.05,50,Whitby,1,Education,Excellent,0,0,4777,1
202410,202312,60,0.08,10,Toronto,2,General,Excellent,0,0,4066,1
202410,202401,12,0.05,10,Toronto,1,Education,Excellent,0,0,2236,1
202410,202401,12,0.08,20,North York,2,General,Bad debt,0,0,511,1
202410,202401,12,0.08,20,North York,2,General,Excellent,0,0,2176,1
202410,202401,24,0.05,50,Whitby,1,Education,Excellent,0,0,3654,1
202410,202401,24,0.08,20,North York,2,General,Excellent,0,0,2258,1
202410,202401,24,0.08,30,Missisauga,2,General,Excellent,0,0,18443,3
202410,202401,24,0.08,40,Pickering,2,General,Excellent,0,0,5135,1
202410,202401,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,755,1
202410,202401,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3862,1
202410,202401,24,0.1,10,Toronto,4,Travel,Excellent,0,0,1879,1
202410,202401,36,0.05,20,North York,1,Education,Excellent,0,0,8538,2
202410,202401,36,0.08,30,Missisauga,2,General,Excellent,0,0,764,1
202410,202401,36,0.08,40,Pickering,2,General,Excellent,0,0,1250,1
202410,202401,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,3609,1
202410,202401,36,0.1,20,North York,4,Travel,Excellent,0,0,3046,1
202410,202401,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,3808,1
202410,202401,48,0.08,20,North York,2,General,Excellent,0,0,526,1
202410,202401,48,0.08,40,Pickering,2,General,Bad debt,0,0,726,1
202410,202401,48,0.08,50,Whitby,2,General,Excellent,0,0,2716,1
202410,202401,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3145,1
202410,202401,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,10458,2
202410,202401,48,0.1,40,Pickering,4,Travel,Excellent,0,0,7060,1
202410,202401,60,0.05,20,North York,1,Education,Excellent,0,0,7918,1
202410,202401,60,0.05,40,Pickering,1,Education,Bad debt,0,0,5438,1
202410,202401,60,0.05,40,Pickering,1,Education,Excellent,0,0,7823,1
202410,202401,60,0.05,50,Whitby,1,Education,Excellent,0,0,6048,2
202410,202401,60,0.08,10,Toronto,2,General,Excellent,0,0,5305,2
202410,202401,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,473,1
202410,202401,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1350,1
202410,202401,60,0.1,40,Pickering,4,Travel,Excellent,0,0,8199,1
202410,202402,12,0.05,30,Missisauga,1,Education,Excellent,0,0,2046,1
202410,202402,12,0.05,40,Pickering,1,Education,Excellent,0,0,1694,1
202410,202402,12,0.08,50,Whitby,2,General,Doubtful 31-40,0,0,1195,1
202410,202402,24,0.05,40,Pickering,1,Education,Excellent,0,0,5177,1
202410,202402,24,0.08,50,Whitby,2,General,Excellent,0,0,4077,1
202410,202402,24,0.1,50,Whitby,4,Travel,Excellent,0,0,5838,1
202410,202402,36,0.05,40,Pickering,1,Education,Excellent,0,0,3446,1
202410,202402,36,0.08,30,Missisauga,2,General,Excellent,0,0,6200,1
202410,202402,36,0.1,50,Whitby,4,Travel,Excellent,0,0,2239,1
202410,202402,48,0.05,10,Toronto,1,Education,Bad debt,0,0,3010,1
202410,202402,48,0.05,30,Missisauga,1,Education,Excellent,0,0,9772,2
202410,202402,48,0.05,40,Pickering,1,Education,Excellent,0,0,7587,2
202410,202402,48,0.08,20,North York,2,General,Excellent,0,0,6204,1
202410,202402,48,0.08,40,Pickering,2,General,Excellent,0,0,6769,1
202410,202402,48,0.09,10,Toronto,3,Taxes loan,Bad debt,0,0,6916,1
202410,202402,48,0.1,20,North York,4,Travel,Excellent,0,0,3937,1
202410,202402,60,0.05,50,Whitby,1,Education,Excellent,0,0,3698,1
202410,202402,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1452,1
202410,202402,60,0.1,20,North York,4,Travel,Excellent,0,0,8328,1
202410,202403,12,0.08,10,Toronto,2,General,Excellent,0,0,1859,1
202410,202403,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3211,1
202410,202403,24,0.05,20,North York,1,Education,Excellent,0,0,1465,1
202410,202403,24,0.08,20,North York,2,General,Excellent,0,0,739,1
202410,202403,24,0.08,30,Missisauga,2,General,Excellent,0,0,8854,2
202410,202403,24,0.08,50,Whitby,2,General,Excellent,0,0,398,1
202410,202403,24,0.1,10,Toronto,4,Travel,Excellent,0,0,7038,1
202410,202403,24,0.1,30,Missisauga,4,Travel,Excellent,0,0,4568,1
202410,202403,24,0.1,40,Pickering,4,Travel,Bad debt,0,0,3694,1
202410,202403,36,0.05,30,Missisauga,1,Education,Excellent,0,0,3750,1
202410,202403,36,0.05,50,Whitby,1,Education,Excellent,0,0,3954,1
202410,202403,36,0.08,10,Toronto,2,General,Excellent,0,0,7480,1
202410,202403,36,0.08,20,North York,2,General,Excellent,0,0,7150,1
202410,202403,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,2625,1
202410,202403,36,0.09,30,Missisauga,3,Taxes loan,Bad debt,0,0,3688,1
202410,202403,48,0.05,30,Missisauga,1,Education,Excellent,0,0,1230,1
202410,202403,48,0.08,10,Toronto,2,General,Excellent,0,0,7309,1
202410,202403,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,3195,1
202410,202403,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,11346,2
202410,202403,60,0.05,50,Whitby,1,Education,Excellent,0,0,1782,1
202410,202403,60,0.08,10,Toronto,2,General,Excellent,0,0,6527,1
202410,202403,60,0.1,10,Toronto,4,Travel,Excellent,0,0,2975,1
202410,202403,60,0.1,50,Whitby,4,Travel,Excellent,0,0,4336,1
202410,202404,12,0.05,20,North York,1,Education,Excellent,0,0,3898,1
202410,202404,12,0.05,30,Missisauga,1,Education,Excellent,0,0,2541,1
202410,202404,12,0.05,40,Pickering,1,Education,Excellent,0,0,8524,2
202410,202404,12,0.08,30,Missisauga,2,General,Excellent,0,0,4630,1
202410,202404,12,0.08,50,Whitby,2,General,Excellent,0,0,2697,1
202410,202404,12,0.1,50,Whitby,4,Travel,Excellent,0,0,799,1
202410,202404,24,0.05,10,Toronto,1,Education,Excellent,0,0,5504,1
202410,202404,24,0.05,30,Missisauga,1,Education,Excellent,0,0,1480,1
202410,202404,24,0.05,40,Pickering,1,Education,Excellent,0,0,4100,1
202410,202404,24,0.05,50,Whitby,1,Education,Excellent,0,0,7547,1
202410,202404,24,0.08,40,Pickering,2,General,Excellent,0,0,4626,1
202410,202404,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,6860,2
202410,202404,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5749,1
202410,202404,36,0.05,10,Toronto,1,Education,Excellent,0,0,607,1
202410,202404,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5432,1
202410,202404,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6053,1
202410,202404,48,0.05,30,Missisauga,1,Education,Excellent,0,0,4180,1
202410,202404,48,0.05,50,Whitby,1,Education,Excellent,0,0,894,1
202410,202404,48,0.08,20,North York,2,General,Excellent,0,0,7989,1
202410,202404,48,0.08,30,Missisauga,2,General,Excellent,0,0,1123,1
202410,202404,48,0.08,40,Pickering,2,General,Excellent,0,0,12465,2
202410,202404,48,0.1,10,Toronto,4,Travel,Excellent,0,0,7057,1
202410,202404,60,0.05,10,Toronto,1,Education,Excellent,0,0,8662,1
202410,202404,60,0.05,50,Whitby,1,Education,Excellent,0,0,1675,1
202410,202404,60,0.08,20,North York,2,General,Excellent,0,0,1714,1
202410,202404,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,3942,1
202410,202405,12,0.08,10,Toronto,2,General,Bad debt,0,0,3550,1
202410,202405,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3654,1
202410,202405,12,0.09,50,Whitby,3,Taxes loan,Doubtful 41-50,0,0,1067,1
202410,202405,24,0.05,10,Toronto,1,Education,Bad debt,0,0,640,1
202410,202405,24,0.05,30,Missisauga,1,Education,Excellent,0,0,3631,1
202410,202405,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,7191,1
202410,202405,24,0.1,10,Toronto,4,Travel,Excellent,0,0,4224,1
202410,202405,24,0.1,20,North York,4,Travel,Excellent,0,0,6013,1
202410,202405,36,0.05,50,Whitby,1,Education,Excellent,0,0,13413,2
202410,202405,36,0.08,30,Missisauga,2,General,Excellent,0,0,3062,1
202410,202405,48,0.05,10,Toronto,1,Education,Excellent,0,0,1827,1
202410,202405,48,0.08,20,North York,2,General,Doubtful 31-40,0,0,4410,1
202410,202405,48,0.08,30,Missisauga,2,General,Excellent,0,0,1337,1
202410,202405,48,0.1,20,North York,4,Travel,Excellent,0,0,9024,1
202410,202405,48,0.1,30,Missisauga,4,Travel,Excellent,0,0,8540,1
202410,202405,48,0.1,50,Whitby,4,Travel,Excellent,0,0,5946,1
202410,202405,60,0.05,10,Toronto,1,Education,Excellent,0,0,9082,1
202410,202405,60,0.05,40,Pickering,1,Education,Excellent,0,0,8831,2
202410,202405,60,0.05,50,Whitby,1,Education,Excellent,0,0,3573,1
202410,202405,60,0.08,20,North York,2,General,Excellent,0,0,2713,1
202410,202405,60,0.08,40,Pickering,2,General,Excellent,0,0,6135,2
202410,202405,60,0.1,30,Missisauga,4,Travel,Excellent,0,0,756,1
202410,202406,12,0.05,30,Missisauga,1,Education,Excellent,0,0,4174,1
202410,202406,12,0.08,40,Pickering,2,General,Excellent,0,0,4154,1
202410,202406,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3707,1
202410,202406,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2584,1
202410,202406,24,0.05,10,Toronto,1,Education,Excellent,0,0,7385,1
202410,202406,24,0.08,10,Toronto,2,General,Excellent,0,0,1629,1
202410,202406,24,0.08,40,Pickering,2,General,Excellent,0,0,7724,1
202410,202406,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5597,1
202410,202406,24,0.1,30,Missisauga,4,Travel,Excellent,0,0,6986,1
202410,202406,36,0.08,30,Missisauga,2,General,Excellent,0,0,8355,1
202410,202406,36,0.08,40,Pickering,2,General,Excellent,0,0,864,1
202410,202406,36,0.09,20,North York,3,Taxes loan,Bad debt,0,0,7990,1
202410,202406,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,4400,1
202410,202406,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,946,1
202410,202406,48,0.05,30,Missisauga,1,Education,Excellent,0,0,2957,1
202410,202406,48,0.05,50,Whitby,1,Education,Excellent,0,0,951,1
202410,202406,48,0.08,10,Toronto,2,General,Excellent,0,0,2636,1
202410,202406,48,0.08,40,Pickering,2,General,Excellent,0,0,2757,1
202410,202406,48,0.08,50,Whitby,2,General,Excellent,0,0,7890,1
202410,202406,60,0.05,20,North York,1,Education,Excellent,0,0,10066,2
202410,202406,60,0.05,40,Pickering,1,Education,Bad debt,0,0,9070,1
202410,202406,60,0.1,20,North York,4,Travel,Excellent,0,0,976,1
202410,202406,60,0.1,50,Whitby,4,Travel,Excellent,0,0,3421,1
202410,202407,12,0.05,20,North York,1,Education,Excellent,0,0,4633,1
202410,202407,12,0.05,50,Whitby,1,Education,Excellent,0,0,6444,1
202410,202407,12,0.08,10,Toronto,2,General,Excellent,0,0,802,1
202410,202407,12,0.08,30,Missisauga,2,General,Excellent,0,0,6438,1
202410,202407,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5482,1
202410,202407,24,0.05,20,North York,1,Education,Excellent,0,0,2588,1
202410,202407,24,0.05,30,Missisauga,1,Education,Regular,0,0,2131,1
202410,202407,24,0.05,50,Whitby,1,Education,Excellent,0,0,3010,1
202410,202407,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1769,1
202410,202407,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2326,1
202410,202407,36,0.05,20,North York,1,Education,Excellent,0,0,885,1
202410,202407,36,0.05,40,Pickering,1,Education,Excellent,0,0,3642,1
202410,202407,36,0.05,50,Whitby,1,Education,Excellent,0,0,6188,1
202410,202407,36,0.08,40,Pickering,2,General,Excellent,0,0,3183,1
202410,202407,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,10655,2
202410,202407,36,0.1,40,Pickering,4,Travel,Excellent,0,0,4359,1
202410,202407,48,0.05,10,Toronto,1,Education,Excellent,0,0,7998,1
202410,202407,48,0.05,30,Missisauga,1,Education,Excellent,0,0,8346,2
202410,202407,48,0.05,40,Pickering,1,Education,Excellent,0,0,3734,1
202410,202407,48,0.08,30,Missisauga,2,General,Excellent,0,0,2318,1
202410,202407,48,0.08,40,Pickering,2,General,Excellent,0,0,6946,1
202410,202407,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3950,1
202410,202407,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6063,1
202410,202407,48,0.1,30,Missisauga,4,Travel,Excellent,0,0,2522,1
202410,202407,60,0.05,30,Missisauga,1,Education,Bad debt,0,0,4580,1
202410,202407,60,0.05,40,Pickering,1,Education,Excellent,0,0,9232,1
202410,202407,60,0.08,30,Missisauga,2,General,Excellent,0,0,6942,2
202410,202407,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,5519,1
202410,202408,12,0.05,40,Pickering,1,Education,Excellent,0,0,2259,1
202410,202408,12,0.05,50,Whitby,1,Education,Excellent,0,0,769,1
202410,202408,12,0.08,30,Missisauga,2,General,Doubtful 41-50,0,0,6160,1
202410,202408,12,0.08,30,Missisauga,2,General,Excellent,0,0,4772,1
202410,202408,12,0.09,20,North York,3,Taxes loan,Excellent,0,0,4449,1
202410,202408,12,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6875,1
202410,202408,24,0.05,20,North York,1,Education,Excellent,0,0,5209,2
202410,202408,24,0.08,10,Toronto,2,General,Excellent,0,0,6227,2
202410,202408,24,0.08,20,North York,2,General,Excellent,0,0,479,1
202410,202408,24,0.08,40,Pickering,2,General,Doubtful 31-40,0,0,7560,1
202410,202408,24,0.08,40,Pickering,2,General,Excellent,0,0,10471,3
202410,202408,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,5623,1
202410,202408,36,0.08,40,Pickering,2,General,Excellent,0,0,7470,2
202410,202408,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,6981,1
202410,202408,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2634,1
202410,202408,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3519,1
202410,202408,48,0.05,10,Toronto,1,Education,Excellent,0,0,8313,1
202410,202408,48,0.05,40,Pickering,1,Education,Excellent,0,0,2944,1
202410,202408,48,0.08,30,Missisauga,2,General,Excellent,0,0,9451,1
202410,202408,48,0.09,40,Pickering,3,Taxes loan,Doubtful 31-40,0,0,3600,1
202410,202408,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2780,1
202410,202408,60,0.05,20,North York,1,Education,Excellent,0,0,7143,1
202410,202408,60,0.08,10,Toronto,2,General,Excellent,0,0,11330,2
202410,202408,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,11631,2
202410,202408,60,0.1,20,North York,4,Travel,Excellent,0,0,3789,1
202410,202409,12,0.05,50,Whitby,1,Education,Excellent,0,0,8818,1
202410,202409,12,0.08,50,Whitby,2,General,Excellent,0,0,2123,2
202410,202409,12,0.09,20,North York,3,Taxes loan,Excellent,0,0,1426,1
202410,202409,12,0.1,40,Pickering,4,Travel,Regular,0,0,1530,1
202410,202409,12,0.1,50,Whitby,4,Travel,Excellent,0,0,8661,1
202410,202409,24,0.08,10,Toronto,2,General,Excellent,0,0,9210,1
202410,202409,24,0.08,20,North York,2,General,Excellent,0,0,1442,1
202410,202409,24,0.08,40,Pickering,2,General,Excellent,0,0,12296,2
202410,202409,24,0.08,50,Whitby,2,General,Excellent,0,0,2124,1
202410,202409,36,0.05,30,Missisauga,1,Education,Excellent,0,0,2386,1
202410,202409,36,0.05,50,Whitby,1,Education,Excellent,0,0,2591,1
202410,202409,36,0.08,20,North York,2,General,Excellent,0,0,7100,1
202410,202409,36,0.08,50,Whitby,2,General,Excellent,0,0,6632,1
202410,202409,48,0.05,30,Missisauga,1,Education,Excellent,0,0,2217,1
202410,202409,48,0.08,30,Missisauga,2,General,Excellent,0,0,7003,1
202410,202409,48,0.08,50,Whitby,2,General,Excellent,0,0,4076,2
202410,202409,48,0.1,40,Pickering,4,Travel,Excellent,0,0,5170,1
202410,202409,48,0.1,50,Whitby,4,Travel,Excellent,0,0,8542,1
202410,202409,60,0.05,40,Pickering,1,Education,Excellent,0,0,5015,1
202410,202409,60,0.08,10,Toronto,2,General,Excellent,0,0,591,1
202410,202409,60,0.08,20,North York,2,General,Excellent,0,0,4981,1
202410,202409,60,0.08,50,Whitby,2,General,Excellent,0,0,6046,1
202410,202409,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5022,1
202410,202409,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,9798,1
202410,202409,60,0.1,20,North York,4,Travel,Excellent,0,0,8577,1
202410,202410,12,0.09,10,Toronto,3,Taxes loan,Excellent,1050,1,1050,1
202410,202410,24,0.05,40,Pickering,1,Education,Excellent,9600,1,9600,1
202410,202410,24,0.08,10,Toronto,2,General,Excellent,9020,1,9020,1
202410,202410,24,0.08,30,Missisauga,2,General,Excellent,3900,1,3900,1
202410,202410,24,0.09,20,North York,3,Taxes loan,Excellent,1420,1,1420,1
202410,202410,36,0.05,20,North York,1,Education,Excellent,6320,1,6320,1
202410,202410,36,0.05,30,Missisauga,1,Education,Excellent,9310,1,9310,1
202410,202410,36,0.08,30,Missisauga,2,General,Excellent,3830,1,3830,1
202410,202410,36,0.09,30,Missisauga,3,Taxes loan,Excellent,2030,1,2030,1
202410,202410,48,0.05,20,North York,1,Education,Excellent,8440,1,8440,1
202410,202410,60,0.05,20,North York,1,Education,Excellent,9560,2,9560,2
202410,202410,60,0.08,30,Missisauga,2,General,Excellent,9200,1,9200,1
202410,202410,60,0.08,40,Pickering,2,General,Excellent,7250,1,7250,1
202410,202410,60,0.08,50,Whitby,2,General,Excellent,8670,1,8670,1
202410,202410,60,0.09,10,Toronto,3,Taxes loan,Excellent,6700,1,6700,1
202410,202410,60,0.09,50,Whitby,3,Taxes loan,Excellent,7690,1,7690,1
202411,202201,36,0.08,10,Toronto,2,General,Excellent,0,0,516,1
202411,202201,36,0.08,30,Missisauga,2,General,Excellent,0,0,42,1
202411,202201,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,48,1
202411,202201,36,0.1,10,Toronto,4,Travel,Excellent,0,0,411,2
202411,202201,48,0.05,40,Pickering,1,Education,Bad debt,0,0,5980,1
202411,202201,48,0.05,40,Pickering,1,Education,Excellent,0,0,1084,1
202411,202201,48,0.05,50,Whitby,1,Education,Excellent,0,0,578,1
202411,202201,48,0.08,20,North York,2,General,Excellent,0,0,357,1
202411,202201,48,0.08,30,Missisauga,2,General,Excellent,0,0,2813,2
202411,202201,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1212,1
202411,202201,48,0.1,50,Whitby,4,Travel,Excellent,0,0,1532,1
202411,202201,60,0.05,10,Toronto,1,Education,Excellent,0,0,3257,1
202411,202201,60,0.05,20,North York,1,Education,Excellent,0,0,3940,1
202411,202201,60,0.05,30,Missisauga,1,Education,Excellent,0,0,5383,2
202411,202201,60,0.08,20,North York,2,General,Bad debt,0,0,6740,1
202411,202201,60,0.08,20,North York,2,General,Excellent,0,0,328,1
202411,202201,60,0.1,20,North York,4,Travel,Excellent,0,0,3295,1
202411,202202,24,0.08,50,Whitby,2,General,Bad debt,0,0,4640,1
202411,202202,36,0.08,20,North York,2,General,Excellent,0,0,672,1
202411,202202,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,545,1
202411,202202,48,0.05,20,North York,1,Education,Excellent,0,0,872,1
202411,202202,48,0.05,30,Missisauga,1,Education,Excellent,0,0,464,1
202411,202202,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,1146,1
202411,202202,48,0.1,10,Toronto,4,Travel,Excellent,0,0,2379,1
202411,202202,60,0.05,10,Toronto,1,Education,Excellent,0,0,1957,1
202411,202202,60,0.08,30,Missisauga,2,General,Excellent,0,0,1093,1
202411,202202,60,0.08,40,Pickering,2,General,Excellent,0,0,3286,1
202411,202202,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1259,1
202411,202202,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2229,1
202411,202203,12,0.08,20,North York,2,General,Bad debt,0,0,1634,1
202411,202203,12,0.08,30,Missisauga,2,General,Bad debt,0,0,2700,1
